person_id,name,role,account_age_days,district,state,lat,lng
P001359,Yasti Lalla,normal,150,Durgapur,West Bengal,23.53389,87.36865
P001360,Hema Setty,normal,2333,Ghaziabad,Uttar Pradesh,28.69231,77.46847
P001361,Victor Radhakrishnan,normal,687,Ghaziabad,Uttar Pradesh,28.63443,77.34669
P001362,Kevin Chopra,normal,120,Jaipur,Rajasthan,26.98068,75.7327
P001363,Samaksh Virk,normal,2769,Nagpur,Maharashtra,21.17205,79.05479
P001364,Mason Char,normal,1653,Thane,Maharashtra,19.11801,73.01424
P001365,Vamakshi Barad,normal,212,Alwar,Rajasthan,27.5027,76.60382
P001366,Girik Subramaniam,normal,1735,Kota,Rajasthan,25.21955,75.88721
P001367,Aarav Sankar,normal,1783,Thane,Maharashtra,19.20667,72.98696
P001368,Kamala Bassi,normal,2299,Alwar,Rajasthan,27.55035,76.62985
P001369,Veer Subramaniam,normal,1187,Mangaluru,Karnataka,12.89726,74.82565
P001370,Inaya Chaudhari,normal,1221,Nuh,Haryana,28.07628,77.06942
P001371,Krish Kumar,normal,169,Gurugram,Haryana,28.4481,77.04069
P001372,Viraj Chacko,normal,156,Alwar,Rajasthan,27.5161,76.64911
P001373,Nilima Kurian,normal,1875,Rohtak,Haryana,28.90608,76.62848
P001374,Abdul Amble,normal,170,Faridabad,Haryana,28.44141,77.35138
P001375,Zinal Amble,normal,2255,Nuh,Haryana,28.21859,76.96421
P001376,Samesh Mutti,normal,2880,Thane,Maharashtra,19.27225,72.97373
P001377,Janaki Chhabra,normal,1263,Nagpur,Maharashtra,21.1123,79.07012
P001378,Pooja Kulkarni,normal,2802,Rohtak,Haryana,28.91857,76.62106
P001379,Pallavi Pau,normal,2623,Bharatpur,Rajasthan,27.26304,77.46395
P001380,Mekhala Jani,normal,2247,New Delhi,Delhi,28.56056,77.2217
P001381,Vasudha Gola,normal,2791,Mumbai,Maharashtra,19.05762,72.91236
P001382,Veda Kulkarni,ringleader,45,Jamtara,Jharkhand,24.02803,86.83196
P001383,Hemangini Rao,scammer,53,Jamtara,Jharkhand,23.97899,86.85515
P001384,Jagat Karpe,scammer,60,Jamtara,Jharkhand,23.92726,86.76502
P001385,Neel Chaudhry,scammer,56,Jamtara,Jharkhand,24.00952,86.81763
P001386,Yashoda Rattan,scammer,41,Jamtara,Jharkhand,24.03983,86.83691
P001387,Charles Dyal,scammer,73,Jamtara,Jharkhand,24.04978,86.8209
P001388,Abdul Chand,mule,398,Jamtara,Jharkhand,23.93281,86.76318
P001389,Urishilla Saran,mule,16,Deoghar,Jharkhand,24.50939,86.71478
P001390,Devansh Lall,mule,158,Jamtara,Jharkhand,23.96025,86.86148
P001391,Kamala Buch,mule,32,Deoghar,Jharkhand,24.55951,86.64326
P001392,Leena Rattan,mule,467,Jamtara,Jharkhand,23.87953,86.80531
P001393,Dakshesh Gill,mule,11,Deoghar,Jharkhand,24.47378,86.63187
P001394,Reva Anne,mule,6,Jamtara,Jharkhand,23.97828,86.83724
P001395,Zarna Mangal,mule,42,Deoghar,Jharkhand,24.49899,86.67292
P001396,Bahadurjit Uppal,mule,255,Jamtara,Jharkhand,23.97382,86.86557
P001397,Omkaar Banik,victim,2833,Mumbai,Maharashtra,19.03568,72.89778
P001398,William Acharya,victim,1902,Gurugram,Haryana,28.42595,77.00939
P001399,Gabriel Majumdar,victim,2074,Kolkata,West Bengal,22.58936,88.35942
P001400,Ira Rana,victim,1236,Bengaluru,Karnataka,12.93194,77.62985
P001401,Sai Vasa,victim,1924,New Delhi,Delhi,28.65673,77.22964
P001402,Ekapad Chana,victim,1757,Lucknow,Uttar Pradesh,26.88063,80.90638
P001403,Ijaya Palan,victim,2832,Mumbai,Maharashtra,19.10699,72.90044
P001404,Upkaar Hayer,victim,830,Gurugram,Haryana,28.43428,77.03941
P001405,Netra Agrawal,victim,298,Kolkata,West Bengal,22.57739,88.36228
P001406,Parth Ray,victim,1430,Bengaluru,Karnataka,12.99293,77.65044
P001407,Elijah Thakur,victim,2426,New Delhi,Delhi,28.56919,77.22363
P001408,Harini Dada,victim,1770,Lucknow,Uttar Pradesh,26.79162,80.93097
P001409,Zashil Savant,victim,255,Mumbai,Maharashtra,19.05947,72.86429
P001410,Veda Kohli,victim,2529,Gurugram,Haryana,28.49131,77.08813
P001411,Tara Sharma,victim,1790,Kolkata,West Bengal,22.59384,88.4109
P001412,Vasatika Dada,victim,1643,Bengaluru,Karnataka,12.92604,77.55186
P001413,Ekansh Raja,victim,2546,New Delhi,Delhi,28.56481,77.24083
P001414,Victor Mutti,victim,1762,Lucknow,Uttar Pradesh,26.86832,80.91175
P001415,Ira Varty,victim,161,Mumbai,Maharashtra,19.08734,72.92278
P001416,Adya Kothari,victim,1594,Gurugram,Haryana,28.50868,77.02449
P001417,Girik Rastogi,victim,1372,Kolkata,West Bengal,22.5324,88.41666
P001418,Faqid Gokhale,victim,1969,Bengaluru,Karnataka,12.95238,77.67594
P001419,Dipta Pandya,victim,2366,New Delhi,Delhi,28.5645,77.18026
P001420,Amruta Goswami,victim,1172,Lucknow,Uttar Pradesh,26.8704,80.90983
P001421,Wishi Iyengar,victim,1635,Mumbai,Maharashtra,19.06575,72.89924
P001422,Wyatt Lanka,victim,1120,Gurugram,Haryana,28.47913,76.99661
P001423,Veer Jain,victim,152,Kolkata,West Bengal,22.58644,88.43484
P001424,Ishani Dugal,victim,510,Bengaluru,Karnataka,12.96607,77.54049
P001425,Jagdish Brar,victim,1893,New Delhi,Delhi,28.5667,77.1603
P001426,Abeer Basak,victim,2058,Lucknow,Uttar Pradesh,26.86744,80.91517
P001427,Kamya Murty,victim,2556,Mumbai,Maharashtra,19.02402,72.95614
P001428,Anvi Swaminathan,victim,215,Gurugram,Haryana,28.49428,76.90848
P001429,Yasti Mammen,victim,2808,Kolkata,West Bengal,22.54565,88.31252
P001430,Tristan Dave,victim,1046,Bengaluru,Karnataka,12.97364,77.64941
P001431,Pallavi Sridhar,victim,1456,New Delhi,Delhi,28.59624,77.15967
P001432,Yadavi Palan,victim,1071,Lucknow,Uttar Pradesh,26.79599,80.94227
P001433,Owen Shankar,victim,615,Mumbai,Maharashtra,19.11095,72.91396
P001434,Zarna Sharma,victim,1183,Gurugram,Haryana,28.39809,76.99781
P001435,Abhiram Arora,victim,373,Kolkata,West Bengal,22.53212,88.37233
P001436,Ladli Chaudhuri,victim,2695,Bengaluru,Karnataka,12.9886,77.54188
P001437,Janaki Lad,victim,912,New Delhi,Delhi,28.62014,77.23529
P001438,Adya Khalsa,victim,555,Lucknow,Uttar Pradesh,26.78834,80.93508
P001439,Urishilla Oza,victim,2593,Mumbai,Maharashtra,19.10065,72.89333
P001440,Qarin Tara,victim,2204,Gurugram,Haryana,28.54636,77.09957
P001441,Shivansh Saini,victim,2433,Kolkata,West Bengal,22.54864,88.36952
P001442,Janya Rattan,victim,457,Bengaluru,Karnataka,12.92626,77.54732
P001443,Shravya Gole,victim,1766,New Delhi,Delhi,28.60319,77.20577
P001444,Veer Chaudhry,victim,1863,Lucknow,Uttar Pradesh,26.81904,80.90782
P001445,Warinder Sankaran,victim,2080,Mumbai,Maharashtra,19.05085,72.85768
P001446,Rohan Dhingra,victim,1292,Gurugram,Haryana,28.37021,77.06451
P001447,Urvashi Andra,ringleader,45,Nuh,Haryana,28.14211,77.01241
P001448,Oviya Tata,scammer,48,Nuh,Haryana,28.08286,77.00134
P001449,Zansi Walla,scammer,14,Nuh,Haryana,28.15222,77.02209
P001450,Vidhi Mital,scammer,75,Nuh,Haryana,28.10071,76.98593
P001451,Champak Rao,mule,474,Nuh,Haryana,28.14586,76.98316
P001452,Nihal Bhasin,mule,13,Faridabad,Haryana,28.45171,77.39608
P001453,Aachal Soni,mule,43,Nuh,Haryana,28.10767,77.013
P001454,Shivani Natt,mule,315,Faridabad,Haryana,28.3746,77.27474
P001455,Jalsa Parsa,mule,37,Nuh,Haryana,28.07945,76.96244
P001456,Hemangini Bahri,victim,1945,Pune,Maharashtra,18.50737,73.82111
P001457,Jairaj Panchal,victim,1668,Bharatpur,Rajasthan,27.20429,77.47053
P001458,Owen Mane,victim,2344,Howrah,West Bengal,22.59515,88.28806
P001459,Ekta Uppal,victim,613,Pune,Maharashtra,18.53309,73.87015
P001460,Sanya Brar,victim,1644,Bharatpur,Rajasthan,27.16954,77.56133
P001461,Bhavini Sheth,victim,2535,Howrah,West Bengal,22.59613,88.36042
P001462,Oliver Nazareth,victim,2271,Pune,Maharashtra,18.44822,73.85503
P001463,Nidhi Bora,victim,2663,Bharatpur,Rajasthan,27.20875,77.49512
P001464,Neel Oza,victim,2964,Howrah,West Bengal,22.58109,88.23889
P001465,Dipta Nadig,victim,1857,Pune,Maharashtra,18.49331,73.81677
P001466,Amara Rana,victim,1295,Bharatpur,Rajasthan,27.12997,77.53042
P001467,Sai Patil,victim,2957,Howrah,West Bengal,22.57773,88.23365
P001468,Odika Ganesh,victim,1677,Pune,Maharashtra,18.53906,73.85715
P001469,Arin Dass,victim,706,Bharatpur,Rajasthan,27.24058,77.54022
P001470,Zayan Buch,victim,301,Howrah,West Bengal,22.58028,88.23579
P001471,Ojas Ranganathan,victim,688,Pune,Maharashtra,18.52587,73.85483
P001472,Girish Bhatt,victim,910,Bharatpur,Rajasthan,27.21571,77.50546
P001473,Chatura Bal,victim,2786,Howrah,West Bengal,22.60505,88.24681
P001474,Fiyaz Chawla,ringleader,48,Nuh,Haryana,28.09749,76.97657
P001475,Nachiket Chad,scammer,40,Nuh,Haryana,28.07967,76.99259
P001476,Dayamai Karnik,scammer,43,Nuh,Haryana,28.08514,77.05379
P001477,Bhanumati Savant,scammer,35,Nuh,Haryana,28.13861,76.97086
P001478,Karan Vyas,mule,35,Nuh,Haryana,28.08264,76.93633
P001479,Ayush Banerjee,mule,43,Faridabad,Haryana,28.32545,77.30377
P001480,Eshana Soni,mule,236,Nuh,Haryana,28.11417,77.03429
P001481,Anita Saxena,mule,11,Faridabad,Haryana,28.36628,77.27254
P001482,Peter Shan,mule,7,Nuh,Haryana,28.09734,77.03383
P001483,Dayita Palan,victim,441,Pune,Maharashtra,18.51672,73.83383
P001484,Utkarsh Chakraborty,victim,2450,Bharatpur,Rajasthan,27.18467,77.49229
P001485,Darika Pau,victim,2138,Howrah,West Bengal,22.52633,88.24742
P001486,Abha Dugal,victim,806,Pune,Maharashtra,18.50765,73.86784
P001487,Advaith Acharya,victim,1292,Bharatpur,Rajasthan,27.22835,77.50649
P001488,Hemangini Mangat,victim,1632,Howrah,West Bengal,22.6217,88.16138
P001489,Abhiram Swamy,victim,2635,Pune,Maharashtra,18.53564,73.90107
P001490,Chandani Andra,victim,1737,Bharatpur,Rajasthan,27.26885,77.5181
P001491,Brinda Kashyap,victim,2806,Howrah,West Bengal,22.58051,88.23292
P001492,Kashvi Gulati,victim,1053,Pune,Maharashtra,18.51661,73.8239
P001493,Rajeshri Rana,victim,2409,Bharatpur,Rajasthan,27.19946,77.49069
P001494,Nihal Ramakrishnan,victim,168,Howrah,West Bengal,22.62178,88.26912
P001495,Thomas Lall,victim,769,Pune,Maharashtra,18.48015,73.79276
P001496,Pahal Khatri,victim,2655,Bharatpur,Rajasthan,27.19221,77.47716
P001497,Bhavani Wali,victim,1488,Howrah,West Bengal,22.60886,88.2287
P001498,Nitara Guha,victim,2266,Pune,Maharashtra,18.59096,73.88534
P001499,Qabil Deshpande,victim,2910,Bharatpur,Rajasthan,27.24986,77.48745
P001500,Indrajit Shah,victim,777,Howrah,West Bengal,22.66387,88.35424
